vert,x,y,z,X_up,X_down,y_up,y_down,z_up,z_down
62836,36,6,25,9,9,4,3,4,5
62837,37,6,25,4,2,0,4,2,10
62838,38,6,25,7,3,3,8,5,0
62839,39,6,25,8,7,9,9,0,9
62840,40,6,25,2,5,3,1,8,2
62841,41,6,25,2,9,8,5,3,7
62842,42,6,25,1,10,1,5,0,10
62843,43,6,25,10,1,0,4,5,5
62844,44,6,25,10,8,2,5,3,0
62845,45,6,25,7,7,0,10,1,5
62846,46,6,25,8,4,0,2,4,5
62847,47,6,25,2,0,5,9,7,4
62848,48,6,25,9,8,0,10,4,6
62849,49,6,25,6,6,7,8,8,9
62850,0,7,25,1,8,0,1,8,7
62851,1,7,25,6,9,8,10,9,10
62852,2,7,25,3,10,5,7,2,7
62853,3,7,25,2,2,4,6,0,10
62854,4,7,25,10,5,9,10,10,1
62855,5,7,25,1,6,2,8,0,7
62856,6,7,25,1,5,8,2,8,3
62857,7,7,25,8,1,8,2,10,10
62858,8,7,25,1,5,8,0,9,1
62859,9,7,25,4,3,1,10,0,1
62860,10,7,25,9,7,8,0,8,2
62861,11,7,25,0,4,8,5,4,5
62862,12,7,25,0,10,3,4,8,3
62863,13,7,25,4,6,0,7,8,5
62864,14,7,25,0,5,10,5,2,8
62865,15,7,25,8,8,9,7,10,5
62866,16,7,25,6,7,4,6,3,4
62867,17,7,25,8,6,4,9,1,0
62868,18,7,25,2,6,2,0,8,0
62869,19,7,25,0,7,3,2,8,4
62870,20,7,25,9,4,10,2,2,1
62871,21,7,25,4,1,4,0,2,6
62872,22,7,25,8,2,1,0,10,6
62873,23,7,25,5,4,6,5,3,3
62874,24,7,25,1,5,6,3,5,2
62875,25,7,25,4,10,9,0,8,2
62876,26,7,25,7,5,1,3,2,0
62877,27,7,25,2,1,1,6,7,6
62878,28,7,25,0,9,7,5,9,4
62879,29,7,25,3,4,9,1,5,5
62880,30,7,25,4,5,1,8,8,5
62881,31,7,25,1,4,2,0,0,5
62882,32,7,25,10,1,8,3,4,6
62883,33,7,25,1,3,3,0,5,9
62884,34,7,25,6,5,4,5,1,6
62885,35,7,25,3,4,6,6,9,2
62886,36,7,25,10,4,10,6,6,0
62887,37,7,25,9,5,0,5,2,5
62888,38,7,25,8,1,8,1,7,5
62889,39,7,25,0,1,3,10,9,3
62890,40,7,25,8,9,6,8,6,9
62891,41,7,25,3,5,3,3,2,8
62892,42,7,25,4,7,6,2,5,5
62893,43,7,25,8,3,6,9,1,5
62894,44,7,25,9,5,10,5,2,4
62895,45,7,25,9,5,1,6,10,7
62896,46,7,25,2,9,8,7,6,7
62897,47,7,25,1,2,3,9,8,9
62898,48,7,25,6,0,0,10,0,6
62899,49,7,25,6,4,0,5,6,6
62900,0,8,25,8,3,7,9,8,6
62901,1,8,25,10,3,6,5,0,4
62902,2,8,25,0,9,7,10,0,4
62903,3,8,25,8,3,9,10,8,0
62904,4,8,25,1,1,0,4,2,8
62905,5,8,25,7,4,10,3,8,0
62906,6,8,25,3,0,8,4,9,7
62907,7,8,25,4,4,5,7,4,10
62908,8,8,25,1,6,8,4,4,5
62909,9,8,25,9,5,1,9,1,8
62910,10,8,25,2,1,6,3,3,10
62911,11,8,25,4,8,10,4,6,9
62912,12,8,25,5,3,3,5,7,5
62913,13,8,25,4,0,4,3,7,7
62914,14,8,25,3,1,4,0,9,10
62915,15,8,25,9,3,10,2,8,4
62916,16,8,25,5,3,7,10,7,3
62917,17,8,25,1,9,0,2,8,9
62918,18,8,25,3,3,4,5,3,6
62919,19,8,25,0,7,2,3,10,4
62920,20,8,25,3,5,7,8,0,4
62921,21,8,25,0,3,3,4,2,3
62922,22,8,25,6,4,3,6,1,10
62923,23,8,25,6,0,5,10,3,6
62924,24,8,25,2,7,4,6,2,0
62925,25,8,25,8,8,9,4,3,5
62926,26,8,25,6,2,3,2,4,9
62927,27,8,25,10,7,0,9,0,5
62928,28,8,25,4,3,10,1,6,4
62929,29,8,25,2,8,5,0,7,6
62930,30,8,25,2,6,0,0,5,6
62931,31,8,25,4,4,0,3,3,0
62932,32,8,25,0,9,0,1,0,3
62933,33,8,25,1,7,6,9,1,10
62934,34,8,25,6,1,9,5,8,4
62935,35,8,25,2,10,9,4,4,8
62936,36,8,25,9,1,7,2,7,4
62937,37,8,25,6,0,10,5,10,4
62938,38,8,25,4,3,9,8,0,10
62939,39,8,25,4,6,1,7,8,8
62940,40,8,25,9,0,2,10,0,8
62941,41,8,25,5,4,10,9,7,9
62942,42,8,25,6,2,3,3,6,2
62943,43,8,25,10,0,0,1,0,6
62944,44,8,25,10,6,7,4,1,2
62945,45,8,25,8,4,8,6,2,8
62946,46,8,25,8,2,4,10,3,8
62947,47,8,25,2,2,0,0,1,5
62948,48,8,25,10,1,7,3,9,7
62949,49,8,25,5,5,3,10,2,5
62950,0,9,25,10,7,2,9,0,8
62951,1,9,25,4,4,8,9,4,2
62952,2,9,25,4,9,4,1,10,3
62953,3,9,25,6,8,1,0,9,9
62954,4,9,25,6,0,2,3,4,7
62955,5,9,25,2,4,5,5,10,9
62956,6,9,25,10,2,4,10,5,5
62957,7,9,25,3,8,8,1,9,1
62958,8,9,25,5,3,10,10,8,2
62959,9,9,25,2,2,5,6,9,8
62960,10,9,25,5,1,10,5,4,8
62961,11,9,25,2,9,6,1,10,1
62962,12,9,25,8,8,1,9,8,5
62963,13,9,25,3,7,0,10,3,9
62964,14,9,25,3,9,4,0,2,3
62965,15,9,25,4,5,3,0,3,0
62966,16,9,25,8,1,5,5,0,8
62967,17,9,25,6,8,6,3,2,2
62968,18,9,25,5,5,10,7,1,5
62969,19,9,25,9,1,4,7,5,9
62970,20,9,25,8,10,2,0,10,1
62971,21,9,25,9,3,1,3,3,3
62972,22,9,25,3,6,3,6,2,4
62973,23,9,25,9,10,2,2,8,7
62974,24,9,25,10,4,3,10,5,0
62975,25,9,25,7,5,2,0,3,1
62976,26,9,25,7,8,7,1,2,8
62977,27,9,25,3,4,4,4,0,0
62978,28,9,25,4,5,1,8,8,7
62979,29,9,25,8,5,3,8,5,9
62980,30,9,25,4,8,6,1,0,0
62981,31,9,25,2,6,6,8,2,0
62982,32,9,25,4,7,9,3,7,0
62983,33,9,25,3,1,6,3,5,4
62984,34,9,25,3,9,0,3,10,3
62985,35,9,25,9,8,6,9,10,8
62986,36,9,25,3,2,9,7,3,8
62987,37,9,25,2,2,6,0,5,3
62988,38,9,25,6,9,7,3,2,1
62989,39,9,25,3,1,4,3,6,10
62990,40,9,25,3,3,6,9,2,4
62991,41,9,25,2,4,1,9,4,1
62992,42,9,25,8,3,10,0,2,0
62993,43,9,25,5,7,4,5,2,4
62994,44,9,25,1,3,1,0,4,5
62995,45,9,25,5,10,10,2,7,2
62996,46,9,25,4,10,1,0,6,5
62997,47,9,25,6,2,0,4,5,4
62998,48,9,25,10,5,10,10,7,2
62999,49,9,25,6,9,2,2,6,9
63000,0,10,25,3,7,10,2,6,9
63001,1,10,25,0,1,3,0,8,10
63002,2,10,25,3,3,4,8,4,7
63003,3,10,25,10,2,3,1,6,3
63004,4,10,25,7,10,7,5,1,7
63005,5,10,25,6,8,3,4,2,9
63006,6,10,25,8,10,1,10,7,4
63007,7,10,25,5,9,9,2,2,3
63008,8,10,25,2,8,10,1,5,0
63009,9,10,25,9,2,5,10,2,9
63010,10,10,25,6,3,10,8,7,10
63011,11,10,25,5,1,0,2,9,1
63012,12,10,25,5,5,8,1,7,5
63013,13,10,25,10,4,7,3,10,9
63014,14,10,25,9,8,4,2,7,1
63015,15,10,25,1,2,8,10,0,0
63016,16,10,25,5,7,9,0,5,8
63017,17,10,25,9,9,0,6,3,4
63018,18,10,25,2,10,3,2,5,8
63019,19,10,25,3,2,4,3,7,9
63020,20,10,25,2,0,1,0,6,2
63021,21,10,25,4,6,1,10,8,5
63022,22,10,25,0,10,10,10,9,5
63023,23,10,25,1,6,10,6,10,5
63024,24,10,25,4,4,1,8,6,0
63025,25,10,25,0,8,2,10,9,8
63026,26,10,25,9,9,4,8,8,9
63027,27,10,25,5,7,7,2,7,0
63028,28,10,25,9,6,8,3,2,9
63029,29,10,25,5,8,9,8,7,10
63030,30,10,25,10,3,2,7,6,2
63031,31,10,25,1,9,9,2,9,7
63032,32,10,25,10,1,4,8,4,3
63033,33,10,25,10,4,6,10,0,10
63034,34,10,25,2,1,7,0,6,9
63035,35,10,25,1,4,2,8,9,5
63036,36,10,25,9,4,4,0,0,4
63037,37,10,25,6,6,0,2,9,1
63038,38,10,25,10,6,2,3,1,2
63039,39,10,25,7,7,8,7,5,1
63040,40,10,25,4,10,6,0,10,5
63041,41,10,25,7,4,10,0,8,8
63042,42,10,25,8,5,9,6,0,4
63043,43,10,25,6,6,7,8,7,2
63044,44,10,25,2,5,1,9,8,3
63045,45,10,25,2,3,7,6,2,0
63046,46,10,25,6,0,1,0,8,8
63047,47,10,25,8,0,3,5,1,3
63048,48,10,25,8,9,5,2,2,0
63049,49,10,25,5,4,8,6,3,9
63050,0,11,25,5,3,0,5,2,8
63051,1,11,25,2,9,10,4,0,4
63052,2,11,25,2,6,3,8,4,6
63053,3,11,25,1,3,4,1,8,6
63054,4,11,25,7,8,9,3,9,2
63055,5,11,25,3,1,4,0,5,0
63056,6,11,25,9,8,1,8,3,3
63057,7,11,25,7,6,9,2,1,1
63058,8,11,25,10,7,1,6,3,9
63059,9,11,25,5,8,0,6,8,9
63060,10,11,25,9,5,7,1,1,7
63061,11,11,25,10,4,2,3,2,9
63062,12,11,25,2,7,8,2,2,3
63063,13,11,25,3,8,8,3,8,2
63064,14,11,25,10,3,2,7,6,1
63065,15,11,25,8,1,4,4,4,4
63066,16,11,25,3,10,7,5,10,5
63067,17,11,25,4,0,10,10,8,4
63068,18,11,25,4,10,9,3,6,10
63069,19,11,25,9,1,10,3,10,4
63070,20,11,25,8,5,1,3,3,1
63071,21,11,25,7,9,1,5,3,7
63072,22,11,25,1,4,4,3,5,4
63073,23,11,25,5,2,3,7,10,1
63074,24,11,25,5,1,0,7,2,3
63075,25,11,25,0,7,4,3,2,4
63076,26,11,25,6,6,8,10,8,0
63077,27,11,25,3,7,6,6,9,9
63078,28,11,25,8,8,5,7,3,2
63079,29,11,25,8,1,5,10,6,4
63080,30,11,25,4,0,8,9,9,9
63081,31,11,25,9,8,9,3,3,10
63082,32,11,25,5,3,7,8,8,0
63083,33,11,25,0,1,7,3,4,9
63084,34,11,25,0,0,3,2,4,10
63085,35,11,25,5,6,5,0,2,10
63086,36,11,25,2,2,0,4,7,0
63087,37,11,25,1,9,5,7,4,9
63088,38,11,25,3,8,3,0,7,10
63089,39,11,25,1,3,10,4,9,1
63090,40,11,25,4,4,10,1,1,8
63091,41,11,25,10,4,7,4,9,2
63092,42,11,25,9,0,4,5,10,1
63093,43,11,25,8,10,0,2,4,3
63094,44,11,25,2,9,2,1,0,2
63095,45,11,25,10,4,8,0,7,0
63096,46,11,25,7,8,5,0,2,9
63097,47,11,25,3,5,0,8,10,4
63098,48,11,25,5,3,6,9,0,2
63099,49,11,25,4,7,0,1,5,9
63100,0,12,25,5,10,4,8,5,5
63101,1,12,25,8,3,7,3,4,7
63102,2,12,25,0,5,1,8,5,6
63103,3,12,25,6,3,5,6,5,4
63104,4,12,25,8,7,6,8,4,7
63105,5,12,25,7,0,7,3,10,5
63106,6,12,25,1,6,3,0,6,7
63107,7,12,25,0,8,0,5,1,4
63108,8,12,25,7,6,5,0,3,8
63109,9,12,25,5,7,6,8,9,3
63110,10,12,25,10,0,6,4,1,5
63111,11,12,25,3,4,8,8,7,7
63112,12,12,25,0,3,4,0,4,6
63113,13,12,25,1,6,10,4,3,3
63114,14,12,25,10,7,8,10,7,5
63115,15,12,25,0,2,2,6,10,10
63116,16,12,25,10,5,8,1,3,2
63117,17,12,25,3,6,3,0,6,1
63118,18,12,25,2,9,4,0,7,10
63119,19,12,25,10,1,0,1,0,3
63120,20,12,25,10,4,1,1,4,8
63121,21,12,25,3,4,4,0,8,1
63122,22,12,25,1,10,3,7,8,4
63123,23,12,25,10,10,8,2,10,8
63124,24,12,25,7,1,9,8,2,1
63125,25,12,25,0,5,10,3,6,2
63126,26,12,25,6,5,2,2,0,4
63127,27,12,25,3,9,7,0,8,9
63128,28,12,25,4,8,3,8,7,9
63129,29,12,25,3,7,4,2,5,8
63130,30,12,25,9,6,6,10,10,3
63131,31,12,25,6,0,6,10,8,9
63132,32,12,25,4,4,7,7,9,2
63133,33,12,25,3,2,1,7,5,1
63134,34,12,25,6,1,10,3,7,0
63135,35,12,25,4,6,0,3,6,10
63136,36,12,25,6,5,9,6,0,10
63137,37,12,25,1,4,9,5,9,4
63138,38,12,25,0,3,6,0,10,2
63139,39,12,25,5,5,0,1,4,10
63140,40,12,25,2,6,3,4,3,8
63141,41,12,25,10,0,6,10,2,0
63142,42,12,25,8,0,1,5,0,2
63143,43,12,25,0,6,3,6,1,2
63144,44,12,25,3,4,9,6,10,10
63145,45,12,25,4,5,7,4,10,5
63146,46,12,25,0,9,2,2,7,5
63147,47,12,25,7,6,0,10,5,1
63148,48,12,25,3,2,4,1,8,10
63149,49,12,25,3,2,5,5,9,5
63150,0,13,25,9,2,8,4,3,4
63151,1,13,25,2,5,8,8,9,9
63152,2,13,25,5,4,2,5,9,3
63153,3,13,25,1,8,8,1,3,3
63154,4,13,25,0,3,2,2,0,1
63155,5,13,25,2,8,7,9,7,7
63156,6,13,25,5,9,2,3,4,2
63157,7,13,25,6,5,1,8,4,9
63158,8,13,25,0,0,10,10,10,10
63159,9,13,25,4,7,4,10,5,8
63160,10,13,25,3,7,4,8,8,3
63161,11,13,25,0,1,3,1,6,3
63162,12,13,25,8,4,6,10,7,5
63163,13,13,25,1,3,0,6,10,4
63164,14,13,25,5,5,7,7,0,8
63165,15,13,25,5,7,3,10,6,10
63166,16,13,25,2,6,4,1,1,7
63167,17,13,25,9,4,1,10,7,4
63168,18,13,25,9,6,1,3,5,1
63169,19,13,25,2,6,3,0,7,5
63170,20,13,25,1,1,2,3,10,1
63171,21,13,25,3,2,6,9,2,6
63172,22,13,25,5,6,9,3,10,3
63173,23,13,25,8,9,1,2,6,4
63174,24,13,25,6,4,1,9,8,8
63175,25,13,25,1,3,8,7,1,6
63176,26,13,25,6,0,6,3,10,5
63177,27,13,25,4,5,2,0,9,10
63178,28,13,25,0,9,7,1,2,5
63179,29,13,25,0,10,7,1,7,10
63180,30,13,25,9,1,8,3,4,3
63181,31,13,25,1,8,5,6,6,4
63182,32,13,25,8,6,2,2,8,0
63183,33,13,25,6,1,6,0,9,3
63184,34,13,25,6,4,9,10,1,7
63185,35,13,25,3,4,1,7,5,8
63186,36,13,25,1,10,10,10,6,0
63187,37,13,25,1,0,10,2,7,1
63188,38,13,25,9,10,5,0,8,9
63189,39,13,25,8,4,0,2,4,8
63190,40,13,25,3,7,4,3,7,6
63191,41,13,25,9,10,2,8,4,8
63192,42,13,25,0,8,0,10,2,9
63193,43,13,25,6,8,0,9,7,4
63194,44,13,25,6,4,6,6,8,0
63195,45,13,25,10,4,2,9,5,10
63196,46,13,25,0,8,7,3,0,1
63197,47,13,25,6,7,1,6,9,10
63198,48,13,25,10,3,10,10,4,10
63199,49,13,25,6,1,9,7,2,2
63200,0,14,25,0,3,5,10,8,10
63201,1,14,25,4,0,9,2,6,6
63202,2,14,25,9,4,0,8,9,2
63203,3,14,25,10,9,9,7,5,3
63204,4,14,25,9,2,8,9,4,8
63205,5,14,25,6,6,7,4,5,7
63206,6,14,25,0,6,8,8,6,4
63207,7,14,25,7,6,0,1,10,5
63208,8,14,25,10,9,8,8,9,5
63209,9,14,25,5,10,3,9,6,4
63210,10,14,25,4,2,4,2,0,4
63211,11,14,25,4,4,5,5,9,9
63212,12,14,25,5,2,1,2,4,7
63213,13,14,25,2,4,1,2,5,10
63214,14,14,25,8,10,2,5,9,3
63215,15,14,25,7,4,1,3,9,3
63216,16,14,25,5,6,5,4,3,2
63217,17,14,25,1,4,1,7,8,7
63218,18,14,25,5,2,0,0,6,1
63219,19,14,25,8,6,9,4,0,9
63220,20,14,25,10,9,3,9,7,2
63221,21,14,25,4,0,7,6,1,10
63222,22,14,25,3,1,0,7,8,9
63223,23,14,25,1,7,8,7,2,7
63224,24,14,25,1,1,10,3,0,10
63225,25,14,25,1,9,3,1,7,10
63226,26,14,25,10,2,10,9,9,7
63227,27,14,25,8,5,7,4,9,3
63228,28,14,25,8,8,5,6,10,6
63229,29,14,25,8,2,7,7,9,3
63230,30,14,25,2,9,6,3,8,6
63231,31,14,25,7,9,7,9,7,7
63232,32,14,25,2,6,6,6,7,8
63233,33,14,25,1,6,7,9,9,8
63234,34,14,25,6,8,5,4,10,4
63235,35,14,25,7,2,3,3,3,0
63236,36,14,25,3,3,2,8,9,5
63237,37,14,25,9,1,6,2,0,7
63238,38,14,25,8,6,0,8,3,2
63239,39,14,25,4,8,3,9,1,1
63240,40,14,25,8,8,5,10,3,1
63241,41,14,25,0,1,0,0,9,10
63242,42,14,25,1,5,5,9,6,0
63243,43,14,25,4,6,5,3,9,6
63244,44,14,25,4,5,7,0,1,4
63245,45,14,25,6,7,5,4,4,0
63246,46,14,25,6,6,9,10,8,9
63247,47,14,25,3,8,7,6,5,5
63248,48,14,25,9,7,6,2,9,6
63249,49,14,25,3,1,0,3,5,7
63250,0,15,25,8,5,9,2,7,2
63251,1,15,25,1,5,1,6,7,5
63252,2,15,25,3,1,0,2,2,2
63253,3,15,25,8,7,8,9,4,10
63254,4,15,25,9,8,10,7,2,3
63255,5,15,25,5,6,9,5,4,8
63256,6,15,25,3,3,3,3,6,5
63257,7,15,25,7,1,8,6,1,6
63258,8,15,25,1,2,0,1,3,10
63259,9,15,25,5,3,1,2,8,0
63260,10,15,25,3,6,4,7,2,6
63261,11,15,25,9,8,3,9,6,0
63262,12,15,25,10,2,5,5,7,0
63263,13,15,25,8,7,9,7,2,3
63264,14,15,25,0,5,3,4,3,3
63265,15,15,25,5,8,10,0,3,10
63266,16,15,25,9,3,2,3,10,3
63267,17,15,25,5,10,4,7,9,9
63268,18,15,25,1,6,5,2,2,6
63269,19,15,25,10,2,8,3,4,7
63270,20,15,25,5,3,10,0,10,9
63271,21,15,25,10,5,3,8,10,6
63272,22,15,25,2,1,10,1,10,10
63273,23,15,25,10,2,3,10,9,4
63274,24,15,25,7,4,3,2,1,7
63275,25,15,25,8,4,0,4,6,7
63276,26,15,25,9,4,2,0,2,8
63277,27,15,25,2,7,2,2,4,0
63278,28,15,25,3,0,9,4,0,7
63279,29,15,25,6,2,0,2,9,10
63280,30,15,25,9,7,4,9,0,5
63281,31,15,25,4,5,3,5,1,7
63282,32,15,25,6,10,5,10,7,6
63283,33,15,25,3,8,7,10,6,4
63284,34,15,25,4,6,1,3,6,2
63285,35,15,25,9,4,3,9,6,2
63286,36,15,25,4,2,8,8,0,2
63287,37,15,25,4,5,0,1,8,8
63288,38,15,25,6,7,2,4,9,3
63289,39,15,25,7,3,2,8,0,9
63290,40,15,25,6,1,4,0,10,2
63291,41,15,25,8,2,10,0,6,1
63292,42,15,25,4,8,1,5,2,6
63293,43,15,25,1,3,2,6,4,10
63294,44,15,25,8,7,0,10,10,2
63295,45,15,25,2,6,8,3,7,1
63296,46,15,25,2,8,10,6,5,4
63297,47,15,25,7,10,5,7,8,10
63298,48,15,25,1,5,4,5,3,9
63299,49,15,25,9,2,6,8,7,5
63300,0,16,25,1,3,3,7,10,0
63301,1,16,25,3,0,9,5,6,8
63302,2,16,25,4,10,5,6,3,5
63303,3,16,25,7,2,5,1,5,0
63304,4,16,25,9,8,10,6,7,7
63305,5,16,25,0,0,6,8,1,4
63306,6,16,25,10,7,5,7,7,8
63307,7,16,25,7,6,3,9,8,10
63308,8,16,25,6,4,2,6,4,5
63309,9,16,25,0,0,8,10,5,5
63310,10,16,25,3,4,4,8,3,8
63311,11,16,25,10,7,0,5,4,6
63312,12,16,25,9,9,2,9,3,7
63313,13,16,25,4,1,9,0,8,2
63314,14,16,25,4,2,10,3,9,3
63315,15,16,25,7,1,3,7,7,2
63316,16,16,25,2,7,3,9,8,9
63317,17,16,25,1,1,3,9,4,1
63318,18,16,25,10,4,3,3,5,0
63319,19,16,25,2,6,9,6,5,7
63320,20,16,25,9,3,5,1,9,7
63321,21,16,25,3,4,1,7,1,3
63322,22,16,25,10,9,2,8,1,10
63323,23,16,25,0,1,0,8,5,4
63324,24,16,25,2,2,2,3,7,3
63325,25,16,25,6,3,9,5,3,0
63326,26,16,25,4,2,3,9,1,3
63327,27,16,25,0,6,9,6,8,0
63328,28,16,25,10,8,10,6,0,2
63329,29,16,25,5,7,1,9,0,5
63330,30,16,25,1,4,1,8,8,3
63331,31,16,25,2,2,0,2,7,2
63332,32,16,25,7,0,7,10,10,4
63333,33,16,25,2,8,3,7,10,8
63334,34,16,25,8,10,10,4,1,7
63335,35,16,25,3,1,4,0,9,6
63336,36,16,25,2,9,1,6,9,6
63337,37,16,25,0,8,7,10,0,9
63338,38,16,25,6,4,6,0,3,3
63339,39,16,25,0,4,0,1,5,4
63340,40,16,25,9,10,8,10,9,8
63341,41,16,25,6,4,0,8,3,5
63342,42,16,25,9,0,4,2,1,2
63343,43,16,25,10,10,3,2,5,1
63344,44,16,25,6,1,10,2,0,0
63345,45,16,25,8,6,3,5,9,8
63346,46,16,25,8,7,0,2,4,10
63347,47,16,25,4,6,9,10,0,10
63348,48,16,25,4,7,3,3,6,6
63349,49,16,25,3,9,1,3,6,10
63350,0,17,25,1,8,2,1,3,1
63351,1,17,25,0,8,0,1,7,4
63352,2,17,25,7,3,9,7,5,4
63353,3,17,25,8,6,10,8,5,5
63354,4,17,25,6,8,3,5,4,3
63355,5,17,25,10,6,6,7,4,8
63356,6,17,25,0,8,3,6,10,2
63357,7,17,25,6,3,5,3,8,9
63358,8,17,25,4,9,1,8,7,5
63359,9,17,25,6,0,9,5,3,6
63360,10,17,25,3,4,0,7,7,9
63361,11,17,25,10,8,9,7,4,3
63362,12,17,25,5,6,8,8,4,3
63363,13,17,25,6,5,5,6,9,5
63364,14,17,25,6,7,2,3,0,8
63365,15,17,25,3,0,5,10,9,7
63366,16,17,25,3,7,5,1,3,9
63367,17,17,25,10,0,1,6,1,0
63368,18,17,25,0,4,7,1,10,0
63369,19,17,25,9,4,0,1,10,4
63370,20,17,25,5,5,9,0,8,4
63371,21,17,25,1,7,10,4,3,7
63372,22,17,25,9,4,8,0,4,8
63373,23,17,25,1,4,9,1,8,9
63374,24,17,25,8,1,4,4,8,6
63375,25,17,25,9,3,0,5,6,8
63376,26,17,25,1,7,10,2,4,4
63377,27,17,25,2,2,10,5,7,5
63378,28,17,25,3,3,0,1,6,8
63379,29,17,25,6,7,1,5,3,7
63380,30,17,25,7,0,8,1,0,7
63381,31,17,25,3,0,3,8,8,4
63382,32,17,25,4,2,6,2,10,9
63383,33,17,25,0,9,3,0,5,3
63384,34,17,25,9,9,8,0,0,1
63385,35,17,25,10,0,6,4,9,3
63386,36,17,25,1,6,5,7,10,4
63387,37,17,25,2,5,7,6,6,5
63388,38,17,25,0,9,0,10,2,1
63389,39,17,25,2,3,8,9,3,10
63390,40,17,25,10,10,3,10,2,1
63391,41,17,25,9,9,7,10,1,8
63392,42,17,25,1,0,7,0,2,5
63393,43,17,25,2,4,0,0,1,6
63394,44,17,25,10,5,2,1,4,7
63395,45,17,25,1,7,8,6,6,4
63396,46,17,25,7,6,4,7,1,2
63397,47,17,25,1,9,0,2,8,9
63398,48,17,25,10,0,8,5,3,5
63399,49,17,25,2,0,0,0,4,4
63400,0,18,25,10,3,9,0,10,2
63401,1,18,25,8,5,4,10,9,6
63402,2,18,25,5,9,5,4,0,7
63403,3,18,25,10,7,0,2,2,9
63404,4,18,25,4,5,9,8,5,7
63405,5,18,25,8,5,7,2,3,3
63406,6,18,25,1,5,4,6,0,7
63407,7,18,25,0,3,2,8,6,1
63408,8,18,25,3,4,1,8,5,1
63409,9,18,25,8,6,2,7,10,4
63410,10,18,25,0,1,9,7,2,9
63411,11,18,25,5,2,10,6,10,3
63412,12,18,25,0,2,4,4,2,2
63413,13,18,25,5,9,1,5,10,4
63414,14,18,25,0,7,4,10,10,5
63415,15,18,25,8,5,10,7,1,3
63416,16,18,25,0,0,6,3,3,6
63417,17,18,25,4,7,0,7,8,10
63418,18,18,25,7,10,5,0,10,0
63419,19,18,25,1,2,1,5,4,10
63420,20,18,25,6,9,6,2,5,8
63421,21,18,25,5,5,0,5,3,0
63422,22,18,25,7,2,10,3,3,10
63423,23,18,25,7,8,0,6,5,10
63424,24,18,25,1,4,0,8,8,6
63425,25,18,25,1,0,5,2,1,2
63426,26,18,25,4,9,2,7,2,7
63427,27,18,25,0,7,10,7,7,2
63428,28,18,25,10,2,2,3,0,9
63429,29,18,25,1,4,7,5,6,4
63430,30,18,25,5,6,7,8,2,0
63431,31,18,25,3,1,5,2,10,0
63432,32,18,25,8,1,0,7,0,10
63433,33,18,25,4,1,3,5,1,3
63434,34,18,25,2,6,2,1,5,10
63435,35,18,25,4,9,10,9,6,2
63436,36,18,25,6,2,0,0,2,9
63437,37,18,25,8,3,10,10,2,1
63438,38,18,25,2,10,0,6,3,5
63439,39,18,25,3,9,6,9,10,1
63440,40,18,25,1,8,9,9,2,1
63441,41,18,25,4,1,9,1,1,7
63442,42,18,25,10,3,0,8,1,5
63443,43,18,25,9,0,3,0,5,9
63444,44,18,25,1,6,3,5,4,3
63445,45,18,25,3,9,0,3,2,1
63446,46,18,25,4,2,4,1,10,6
63447,47,18,25,3,6,8,3,3,7
63448,48,18,25,4,4,4,9,7,5
63449,49,18,25,8,1,1,1,9,8
63450,0,19,25,8,8,0,1,7,7
63451,1,19,25,5,3,2,6,3,4
63452,2,19,25,10,10,3,10,1,9
63453,3,19,25,4,6,1,4,9,5
63454,4,19,25,5,6,3,6,10,3
63455,5,19,25,2,10,10,3,6,10
63456,6,19,25,5,6,6,10,7,9
63457,7,19,25,6,9,3,1,3,8
63458,8,19,25,0,4,2,5,8,9
63459,9,19,25,0,8,3,6,6,8
63460,10,19,25,2,1,10,9,7,3
63461,11,19,25,1,6,6,9,0,5
63462,12,19,25,3,3,8,4,0,10
63463,13,19,25,9,9,4,5,1,1
63464,14,19,25,3,3,0,2,2,0
63465,15,19,25,1,9,9,3,1,3
63466,16,19,25,6,4,5,4,4,0
63467,17,19,25,7,9,7,10,5,1
63468,18,19,25,2,0,3,8,0,7
63469,19,19,25,2,4,4,6,0,0
63470,20,19,25,8,1,1,8,4,8
63471,21,19,25,8,2,3,1,10,6
63472,22,19,25,8,1,9,10,1,1
63473,23,19,25,7,10,0,4,10,9
63474,24,19,25,9,2,8,10,6,7
63475,25,19,25,7,3,7,10,2,9
63476,26,19,25,10,2,2,6,10,2
63477,27,19,25,2,8,5,2,7,3
63478,28,19,25,1,6,1,1,0,10
63479,29,19,25,2,8,1,10,7,7
63480,30,19,25,9,0,8,6,3,6
63481,31,19,25,5,8,3,3,1,2
63482,32,19,25,2,6,6,8,10,4
63483,33,19,25,4,5,10,9,0,2
63484,34,19,25,8,3,3,7,4,9
63485,35,19,25,5,0,8,8,7,6
63486,36,19,25,9,8,9,1,8,4
63487,37,19,25,9,1,8,2,10,10
63488,38,19,25,2,0,5,8,0,6
63489,39,19,25,9,10,6,1,2,6
63490,40,19,25,10,1,5,5,7,5
63491,41,19,25,9,5,1,0,8,0
63492,42,19,25,2,4,8,10,10,8
63493,43,19,25,0,10,6,6,1,0
63494,44,19,25,0,9,4,6,10,10
63495,45,19,25,2,1,0,4,4,6
63496,46,19,25,6,3,8,2,4,5
63497,47,19,25,8,2,4,9,4,8
63498,48,19,25,3,6,5,0,0,1
63499,49,19,25,9,7,1,10,5,5
63500,0,20,25,7,5,2,2,7,10
